MEMID,ED5A
461006001,LOWER SECONDARY
461006002,PRIMARY
461006003,LOWER SECONDARY
461006004,
461007001,
461007002,LOWER SECONDARY
461007003,LOWER SECONDARY
461007004,LOWER SECONDARY
461007005,
461008001,
461008002,LOWER SECONDARY
461008003,LOWER SECONDARY
461009001,LOWER SECONDARY
461009002,LOWER SECONDARY
461009003,LOWER SECONDARY
461010001,UPPER SECONDARY
461011001,LOWER SECONDARY
461011002,PRIMARY
461011003,UPPER SECONDARY
461012001,PRIMARY
461012002,
461012003,LOWER SECONDARY
461012004,
461013001,PRIMARY
461013002,UPPER SECONDARY
461013003,PRIMARY
461013004,
461014001,PRIMARY
461014002,LOWER SECONDARY
461014003,POST SECONDARY NON TERTIARY
461014004,LOWER SECONDARY
461014005,LOWER SECONDARY
461015001,PRIMARY
461015002,LOWER SECONDARY
461015003,LOWER SECONDARY
461015004,
461016001,
461016002,
461016003,LOWER SECONDARY
461016004,LOWER SECONDARY
461017001,UPPER SECONDARY
461017002,LOWER SECONDARY
461017003,UPPER SECONDARY
461017004,LOWER SECONDARY
461018001,PRIMARY
461018002,LOWER SECONDARY
461018003,PRIMARY
461019001,PRIMARY
461019002,PRIMARY
461019003,LOWER SECONDARY
461019004,LOWER SECONDARY
461019005,
461020001,PRIMARY
461020002,PRIMARY
462001001,PRIMARY
462001002,PRIMARY
462001003,LOWER SECONDARY
462002001,PRIMARY
462002002,PRIMARY
462002003,UPPER SECONDARY
462003001,LOWER SECONDARY
462003002,PRIMARY
462003003,UPPER SECONDARY
462004001,PRIMARY
462004002,PRIMARY
462005001,PRIMARY
462005002,PRIMARY
462005003,UPPER SECONDARY
462005004,LOWER SECONDARY
462006001,TERTIARY EDUCATION
462006002,TERTIARY EDUCATION
462006003,LOWER SECONDARY
462006004,
462007001,LOWER SECONDARY
462007002,LOWER SECONDARY
462007003,LOWER SECONDARY
462007004,PRIMARY
462007005,ECE
462008001,
462008002,PRIMARY
462008003,UPPER SECONDARY
462009001,
462009002,
462010001,
462010002,
462010003,LOWER SECONDARY
462010004,UPPER SECONDARY
462011001,PRIMARY
462011002,PRIMARY
462011003,UPPER SECONDARY
462011004,UPPER SECONDARY
462011005,UPPER SECONDARY
462011006,LOWER SECONDARY
462012001,UPPER SECONDARY
462012002,LOWER SECONDARY
462012003,PRIMARY
462012004,PRIMARY
462012005,ECE
462013001,POST SECONDARY NON TERTIARY
462013002,POST SECONDARY NON TERTIARY
462013003,UPPER SECONDARY
462013004,LOWER SECONDARY
462014001,PRIMARY
462014002,
462014003,LOWER SECONDARY
462014004,LOWER SECONDARY
462014005,PRIMARY
462015001,LOWER SECONDARY
462015002,PRIMARY
462015003,LOWER SECONDARY
462015004,TERTIARY EDUCATION
462015005,LOWER SECONDARY
462015006,ECE
462016001,
462016002,
462017001,PRIMARY
462017002,PRIMARY
462017003,LOWER SECONDARY
462017004,LOWER SECONDARY
462017005,ECE
462017006,
462018001,PRIMARY
462018002,PRIMARY
462018003,LOWER SECONDARY
462018004,LOWER SECONDARY
462018005,
462019001,LOWER SECONDARY
462019002,LOWER SECONDARY
462019003,ECE
462019004,ECE
462019005,
462020001,LOWER SECONDARY
462020002,LOWER SECONDARY
462020003,LOWER SECONDARY
462020004,LOWER SECONDARY
463001001,PRIMARY
463001002,PRIMARY
463001003,UPPER SECONDARY
463002001,
463002002,
463002003,UPPER SECONDARY
463002004,LOWER SECONDARY
463002005,ECE
463004001,UPPER SECONDARY
463004002,PRIMARY
463004003,UPPER SECONDARY
463004004,
463005001,PRIMARY
463005002,PRIMARY
463005003,UPPER SECONDARY
463005004,LOWER SECONDARY
463005005,
463005006,
463006001,PRIMARY
463006002,PRIMARY
463006003,LOWER SECONDARY
463006004,PRIMARY
463007001,PRIMARY
463007002,PRIMARY
463007003,LOWER SECONDARY
463007004,PRIMARY
463008001,POST SECONDARY NON TERTIARY
463008002,PRIMARY
463008003,PRIMARY
463008004,LOWER SECONDARY
463008005,
463008006,UPPER SECONDARY
463009001,
463009002,
463009003,LOWER SECONDARY
463009004,UPPER SECONDARY
463009005,LOWER SECONDARY
463009006,
463010001,
463010002,
463010003,PRIMARY
463010004,PRIMARY
463010005,LOWER SECONDARY
463010006,LOWER SECONDARY
463011001,PRIMARY
463011002,PRIMARY
463011003,UPPER SECONDARY
463011004,LOWER SECONDARY
463012001,POST SECONDARY NON TERTIARY
463012002,PRIMARY
463012003,PRIMARY
463012004,
463013001,PRIMARY
463013002,
463013003,LOWER SECONDARY
463013004,PRIMARY
463013005,
463014001,PRIMARY
463014002,PRIMARY
463014003,UPPER SECONDARY
463014004,LOWER SECONDARY
463014005,PRIMARY
463015001,PRIMARY
463015002,PRIMARY
463015003,TERTIARY EDUCATION
463015004,LOWER SECONDARY
463015005,LOWER SECONDARY
463015006,ECE
463015007,
463016001,PRIMARY
463016002,PRIMARY
463016003,PRIMARY
463016004,ECE
463017001,
463017002,
463018001,PRIMARY
463018002,PRIMARY
463018003,LOWER SECONDARY
463018004,LOWER SECONDARY
463019001,POST SECONDARY NON TERTIARY
463019002,PRIMARY
463019003,UPPER SECONDARY
463019004,UPPER SECONDARY
463020001,PRIMARY
463020002,PRIMARY
463020003,TERTIARY EDUCATION
463020004,PRIMARY
463020005,PRIMARY
463020006,
464001001,LOWER SECONDARY
464001002,PRIMARY
464001003,ECE
464001004,
464001005,
464001006,
464002001,PRIMARY
464002002,PRIMARY
464002003,LOWER SECONDARY
464002004,PRIMARY
464002005,PRIMARY
464002006,
464002007,
464003001,
464003002,
464003003,LOWER SECONDARY
464003004,UPPER SECONDARY
464003005,LOWER SECONDARY
464003006,
464003007,
464006001,
464006002,
464006003,PRIMARY
464006004,
464006005,
464006006,LOWER SECONDARY
464007001,LOWER SECONDARY
464007002,LOWER SECONDARY
464007003,
464007004,
464008001,LOWER SECONDARY
464008002,
464008003,ECE
464008004,
464008005,
464008006,
464008007,LOWER SECONDARY
464009001,
464009002,
464009003,
464009004,LOWER SECONDARY
464009005,PRIMARY
464009006,PRIMARY
464009007,PRIMARY
464010001,PRIMARY
464010002,
464010003,
464010004,
464010005,
464011001,POST SECONDARY NON TERTIARY
464011002,
464011003,PRIMARY
464011004,PRIMARY
464011005,ECE
464012001,PRIMARY
464012002,
464012003,PRIMARY
464012004,PRIMARY
464012005,ECE
464013001,PRIMARY
464013002,
464013003,LOWER SECONDARY
464013004,PRIMARY
464013005,PRIMARY
464013006,PRIMARY
464013007,
464013008,
464013009,
464013010,
464013011,LOWER SECONDARY
464014001,
464014002,
464014003,LOWER SECONDARY
464014004,PRIMARY
464014005,PRIMARY
464015001,
464015002,
464015003,LOWER SECONDARY
464015004,PRIMARY
464015005,LOWER SECONDARY
464015006,
464015007,
464016001,
464016002,
464016003,PRIMARY
464016004,UPPER SECONDARY
464016005,LOWER SECONDARY
464016006,
464016007,
464016008,
464017001,DK
464017002,
464017003,ECE
464018001,PRIMARY
464018002,PRIMARY
464018003,LOWER SECONDARY
464018004,LOWER SECONDARY
464018005,TERTIARY EDUCATION
464018006,UPPER SECONDARY
464018007,UPPER SECONDARY
464018008,LOWER SECONDARY
464018009,PRIMARY
464018010,PRIMARY
464018011,PRIMARY
464018012,PRIMARY
464018013,ECE
464018014,
464018015,
464019001,DK
464019002,
464019003,PRIMARY
464019004,PRIMARY
464019005,ECE
464020001,
464020002,
464020003,PRIMARY
464020004,LOWER SECONDARY
464020005,PRIMARY
464020006,LOWER SECONDARY
464020007,PRIMARY
464020008,
464020009,PRIMARY
464020010,PRIMARY
464020011,
464020012,
464020013,
465001001,
465001002,PRIMARY
465001003,PRIMARY
465001004,POST SECONDARY NON TERTIARY
465001005,LOWER SECONDARY
465001006,UPPER SECONDARY
465001007,
465002001,LOWER SECONDARY
465002002,LOWER SECONDARY
465002003,PRIMARY
465002004,
465003001,PRIMARY
465003002,PRIMARY
465003003,PRIMARY
465004001,PRIMARY
465004002,PRIMARY
465004003,PRIMARY
465004004,PRIMARY
465005001,PRIMARY
465005002,LOWER SECONDARY
465005003,LOWER SECONDARY
465005004,UPPER SECONDARY
465005005,TERTIARY EDUCATION
465006001,PRIMARY
465006002,PRIMARY
465006003,LOWER SECONDARY
465006004,LOWER SECONDARY
465007001,LOWER SECONDARY
465007002,LOWER SECONDARY
465007003,PRIMARY
465007004,PRIMARY
465008001,LOWER SECONDARY
465008002,LOWER SECONDARY
465008003,PRIMARY
465008004,ECE
465009001,LOWER SECONDARY
465009002,PRIMARY
465009003,
465009004,
465010001,PRIMARY
465010002,LOWER SECONDARY
465010003,LOWER SECONDARY
465010004,LOWER SECONDARY
465011001,LOWER SECONDARY
465011002,PRIMARY
465011003,LOWER SECONDARY
465012001,UPPER SECONDARY
465012002,LOWER SECONDARY
465012003,ECE
465012004,
465013001,PRIMARY
465013002,
465013003,PRIMARY
465013004,PRIMARY
465013005,PRIMARY
465013006,
465013007,
465014001,
465014002,
465015001,LOWER SECONDARY
465015002,UPPER SECONDARY
465015003,LOWER SECONDARY
465015004,PRIMARY
465017001,PRIMARY
465017002,PRIMARY
465017003,LOWER SECONDARY
465017004,PRIMARY
465018001,
465018002,
465018003,LOWER SECONDARY
465019001,LOWER SECONDARY
465019002,PRIMARY
465019003,PRIMARY
465019004,PRIMARY
465020001,PRIMARY
465020002,PRIMARY
465020003,TERTIARY EDUCATION
465020004,UPPER SECONDARY
465020005,UPPER SECONDARY
465020006,ECE
465020007,LOWER SECONDARY
465020008,TERTIARY EDUCATION
466001001,LOWER SECONDARY
466001002,TERTIARY EDUCATION
466001003,TERTIARY EDUCATION
466001004,
466001005,
466002001,PRIMARY
466002002,
466002003,UPPER SECONDARY
466003001,PRIMARY
466003002,PRIMARY
466003003,UPPER SECONDARY
466003004,LOWER SECONDARY
466004001,TERTIARY EDUCATION
466004002,LOWER SECONDARY
466004003,TERTIARY EDUCATION
466005001,PRIMARY
466006001,LOWER SECONDARY
466006002,PRIMARY
466006003,LOWER SECONDARY
466006004,ECE
466006005,
466006006,
466007001,PRIMARY
466007002,PRIMARY
466008001,LOWER SECONDARY
466008002,PRIMARY
466008003,ECE
466009001,UPPER SECONDARY
466009002,UPPER SECONDARY
466009003,PRIMARY
466010001,LOWER SECONDARY
466010002,UPPER SECONDARY
466010003,PRIMARY
466011001,PRIMARY
466011002,PRIMARY
466011003,TERTIARY EDUCATION
466011004,TERTIARY EDUCATION
466011005,UPPER SECONDARY
466011006,TERTIARY EDUCATION
466011007,
466011008,ECE
466012001,POST SECONDARY NON TERTIARY
466012002,PRIMARY
466012003,PRIMARY
466013001,
466013002,PRIMARY
466013003,UPPER SECONDARY
466013004,
466014001,PRIMARY
466014002,
466014003,LOWER SECONDARY
466014004,LOWER SECONDARY
466014005,LOWER SECONDARY
466015001,PRIMARY
466015002,PRIMARY
466015003,LOWER SECONDARY
466015004,LOWER SECONDARY
466015005,PRIMARY
466016001,POST SECONDARY NON TERTIARY
466016002,POST SECONDARY NON TERTIARY
466016003,LOWER SECONDARY
466016004,PRIMARY
466017001,LOWER SECONDARY
466017002,POST SECONDARY NON TERTIARY
466017003,PRIMARY
466017004,ECE
466018001,LOWER SECONDARY
466018002,PRIMARY
466018003,UPPER SECONDARY
466018004,TERTIARY EDUCATION
466019001,LOWER SECONDARY
466019002,LOWER SECONDARY
466020001,PRIMARY
466020002,PRIMARY
466020003,UPPER SECONDARY
466020004,LOWER SECONDARY
466020005,UPPER SECONDARY
466020006,UPPER SECONDARY
467001001,LOWER SECONDARY
467001002,LOWER SECONDARY
467001003,TERTIARY EDUCATION
467001004,TERTIARY EDUCATION
467001005,LOWER SECONDARY
467001006,
467002001,POST SECONDARY NON TERTIARY
467002002,LOWER SECONDARY
467002003,ECE
467003001,LOWER SECONDARY
467003002,PRIMARY
467003003,
467004001,
467004002,PRIMARY
467005001,LOWER SECONDARY
467005002,ECE
467005003,ECE
467006001,POST SECONDARY NON TERTIARY
467006002,POST SECONDARY NON TERTIARY
467006003,UPPER SECONDARY
467006004,UPPER SECONDARY
467006005,
467007001,LOWER SECONDARY
467007002,PRIMARY
467007003,LOWER SECONDARY
467007004,UPPER SECONDARY
467008001,PRIMARY
467008002,PRIMARY
467008003,UPPER SECONDARY
467009001,LOWER SECONDARY
467009002,LOWER SECONDARY
467009003,UPPER SECONDARY
467009004,PRIMARY
467009005,UPPER SECONDARY
467010001,LOWER SECONDARY
467010002,PRIMARY
467010003,
467010004,PRIMARY
467011001,UPPER SECONDARY
467011002,LOWER SECONDARY
467011003,ECE
467012001,LOWER SECONDARY
467012002,PRIMARY
467013001,PRIMARY
467013002,PRIMARY
467013003,TERTIARY EDUCATION
467013004,ECE
467014001,LOWER SECONDARY
467014002,PRIMARY
467014003,TERTIARY EDUCATION
467015001,LOWER SECONDARY
467015002,PRIMARY
467015003,UPPER SECONDARY
467015004,PRIMARY
467016001,
467016002,
467016003,TERTIARY EDUCATION
467016004,TERTIARY EDUCATION
467017001,PRIMARY
467017002,PRIMARY
467017003,PRIMARY
467017004,ECE
467018001,UPPER SECONDARY
467018002,UPPER SECONDARY
467018003,ECE
467019001,LOWER SECONDARY
467019002,LOWER SECONDARY
467019003,TERTIARY EDUCATION
467020001,UPPER SECONDARY
467020002,LOWER SECONDARY
467020003,UPPER SECONDARY
467020004,PRIMARY
468001001,PRIMARY
468001002,PRIMARY
468001003,ECE
468001004,PRIMARY
468002001,
468002002,PRIMARY
468002003,LOWER SECONDARY
468002004,LOWER SECONDARY
468002005,ECE
468003001,TERTIARY EDUCATION
468003002,UPPER SECONDARY
468003003,UPPER SECONDARY
468003004,LOWER SECONDARY
468003005,LOWER SECONDARY
468004001,LOWER SECONDARY
468004002,PRIMARY
468004003,UPPER SECONDARY
468004004,PRIMARY
468005001,PRIMARY
468005002,PRIMARY
468005003,LOWER SECONDARY
468006001,LOWER SECONDARY
468006002,UPPER SECONDARY
468006003,LOWER SECONDARY
468006004,PRIMARY
468007001,
468007002,
468008001,LOWER SECONDARY
468008002,PRIMARY
468008003,POST SECONDARY NON TERTIARY
468008004,LOWER SECONDARY
468008005,
468009001,LOWER SECONDARY
468009002,PRIMARY
468009003,UPPER SECONDARY
468009004,PRIMARY
468010001,LOWER SECONDARY
468010002,PRIMARY
468010003,LOWER SECONDARY
468010004,LOWER SECONDARY
468010005,LOWER SECONDARY
468010006,PRIMARY
468010007,
468011001,PRIMARY
468011002,LOWER SECONDARY
468011003,LOWER SECONDARY
468011004,PRIMARY
468011005,
468011006,UPPER SECONDARY
468012001,LOWER SECONDARY
468012002,PRIMARY
468012003,UPPER SECONDARY
468013001,
468013002,
468013003,PRIMARY
468013004,PRIMARY
468013005,LOWER SECONDARY
468014001,LOWER SECONDARY
468014002,PRIMARY
468014003,LOWER SECONDARY
468014004,UPPER SECONDARY
468014005,
468015001,LOWER SECONDARY
468015002,PRIMARY
468015003,PRIMARY
468015004,
468016001,PRIMARY
468016002,PRIMARY
468016003,PRIMARY
468017001,PRIMARY
468017002,PRIMARY
468017003,UPPER SECONDARY
468018001,PRIMARY
468018002,LOWER SECONDARY
468019001,TERTIARY EDUCATION
468019002,UPPER SECONDARY
468019003,
468020001,UPPER SECONDARY
468020002,LOWER SECONDARY
468020003,ECE
469001001,
469001002,
469001003,LOWER SECONDARY
469001004,PRIMARY
469001005,PRIMARY
469001006,PRIMARY
469002001,PRIMARY
469002002,
469002003,PRIMARY
469002004,LOWER SECONDARY
469002005,PRIMARY
469002006,PRIMARY
469003001,PRIMARY
469003002,PRIMARY
469003003,ECE
469003004,
469003005,
469004001,
469004002,
469004003,PRIMARY
469004004,LOWER SECONDARY
469004005,LOWER SECONDARY
469004006,PRIMARY
469005001,LOWER SECONDARY
469005002,PRIMARY
469005003,PRIMARY
469005004,PRIMARY
469006001,
469006002,PRIMARY
469006003,LOWER SECONDARY
469006004,PRIMARY
469006005,ECE
469007001,PRIMARY
469007002,PRIMARY
469007003,PRIMARY
469007004,
469007005,
469008001,PRIMARY
469008002,PRIMARY
469008003,LOWER SECONDARY
469008004,POST SECONDARY NON TERTIARY
469008005,PRIMARY
469008006,ECE
469009001,PRIMARY
469009002,
469009003,UPPER SECONDARY
469009004,LOWER SECONDARY
469009005,PRIMARY
469009006,ECE
469009007,
469010001,LOWER SECONDARY
469010002,
469010003,LOWER SECONDARY
469010004,PRIMARY
469010005,
469011001,PRIMARY
469011002,PRIMARY
469011003,TERTIARY EDUCATION
469011004,UPPER SECONDARY
469011005,LOWER SECONDARY
469012001,PRIMARY
469012002,
469012003,PRIMARY
469012004,PRIMARY
469012005,PRIMARY
469012006,ECE
469013001,PRIMARY
469013002,PRIMARY
469014001,PRIMARY
469014002,
469014003,PRIMARY
469014004,LOWER SECONDARY
469014005,PRIMARY
469016001,
469016002,
469016003,PRIMARY
469016004,ECE
469016005,
469018001,PRIMARY
469018002,PRIMARY
469018003,
469018004,LOWER SECONDARY
469018005,PRIMARY
469019001,PRIMARY
469019002,
469019003,LOWER SECONDARY
469019004,LOWER SECONDARY
469019005,LOWER SECONDARY
469019006,PRIMARY
469019007,ECE
469020001,UPPER SECONDARY
469020002,PRIMARY
469020003,
470003001,LOWER SECONDARY
470003002,PRIMARY
470003003,PRIMARY
470003004,PRIMARY
470003005,PRIMARY
470003006,
470004001,PRIMARY
470004002,PRIMARY
470004003,UPPER SECONDARY
470004004,UPPER SECONDARY
470004005,
470005001,PRIMARY
470005002,PRIMARY
470005003,
470006001,PRIMARY
470006002,LOWER SECONDARY
470006003,LOWER SECONDARY
470006004,PRIMARY
470006005,UPPER SECONDARY
470006006,
470007001,PRIMARY
470007002,
470007003,UPPER SECONDARY
470008001,PRIMARY
470008002,PRIMARY
470008003,UPPER SECONDARY
470008004,
470009001,PRIMARY
470009002,LOWER SECONDARY
470009003,
470010001,
470010002,PRIMARY
470010003,UPPER SECONDARY
470010004,LOWER SECONDARY
470012001,PRIMARY
470012002,
470013001,LOWER SECONDARY
470013002,PRIMARY
470014001,PRIMARY
470014002,PRIMARY
470015001,PRIMARY
470015002,PRIMARY
470016001,PRIMARY
470016002,LOWER SECONDARY
470017001,PRIMARY
470017002,LOWER SECONDARY
470017003,PRIMARY
470018001,PRIMARY
470018002,PRIMARY
470018003,LOWER SECONDARY
470018004,PRIMARY
470018005,
470019001,
470019002,PRIMARY
470019003,PRIMARY
470019004,LOWER SECONDARY
470020001,PRIMARY
470020002,PRIMARY
471001001,PRIMARY
471001002,
471002001,PRIMARY
471002002,PRIMARY
471002003,UPPER SECONDARY
471002004,UPPER SECONDARY
471002005,LOWER SECONDARY
471002006,LOWER SECONDARY
471003001,LOWER SECONDARY
471003002,LOWER SECONDARY
471003003,PRIMARY
471004001,POST SECONDARY NON TERTIARY
471004002,PRIMARY
471004003,UPPER SECONDARY
471004004,
471005001,PRIMARY
471005002,PRIMARY
471005003,LOWER SECONDARY
471006001,PRIMARY
471006002,PRIMARY
471006003,UPPER SECONDARY
471006004,PRIMARY
471006005,LOWER SECONDARY
471006006,PRIMARY
471006007,PRIMARY
471006008,UPPER SECONDARY
471006009,LOWER SECONDARY
471006010,
471006011,
471007001,
471007002,
471007003,PRIMARY
471008001,PRIMARY
471008002,PRIMARY
471008003,PRIMARY
471008004,PRIMARY
471008005,
471009001,PRIMARY
471009002,PRIMARY
471009003,LOWER SECONDARY
471010001,PRIMARY
471010002,PRIMARY
471010003,PRIMARY
471010004,ECE
471010005,
471011001,PRIMARY
471011002,PRIMARY
471011003,PRIMARY
471011004,PRIMARY
471011005,
471011006,
471011007,PRIMARY
471011008,PRIMARY
471011009,
471012001,PRIMARY
471012002,PRIMARY
471012003,UPPER SECONDARY
471012004,PRIMARY
471013001,
471013002,LOWER SECONDARY
471014001,PRIMARY
471014002,PRIMARY
471014003,LOWER SECONDARY
471014004,PRIMARY
471015001,PRIMARY
471016001,POST SECONDARY NON TERTIARY
471016002,PRIMARY
471016003,ECE
471016004,ECE
471017001,PRIMARY
471017002,PRIMARY
471017003,LOWER SECONDARY
471018001,PRIMARY
471018002,PRIMARY
471018003,LOWER SECONDARY
471018004,PRIMARY
471019001,PRIMARY
471019002,LOWER SECONDARY
471020001,
471020002,PRIMARY
471020003,
471020004,
471020005,
472001001,
472001002,PRIMARY
472001003,LOWER SECONDARY
472001004,LOWER SECONDARY
472001005,PRIMARY
472002001,LOWER SECONDARY
472002002,LOWER SECONDARY
472002003,ECE
472003001,PRIMARY
472003002,PRIMARY
472003003,ECE
472004001,PRIMARY
472004002,LOWER SECONDARY
472004003,PRIMARY
472004004,PRIMARY
472005001,PRIMARY
472005002,PRIMARY
472005003,LOWER SECONDARY
472005004,LOWER SECONDARY
472005005,PRIMARY
472006001,
472006002,PRIMARY
472007001,PRIMARY
472007002,
472007003,LOWER SECONDARY
472007004,LOWER SECONDARY
472008001,PRIMARY
472008002,PRIMARY
472008003,
472008004,
472009001,LOWER SECONDARY
472009002,PRIMARY
472009003,LOWER SECONDARY
472009004,LOWER SECONDARY
472009005,LOWER SECONDARY
472009006,
472010001,PRIMARY
472010002,LOWER SECONDARY
472010003,LOWER SECONDARY
472011001,PRIMARY
472011002,
472011003,LOWER SECONDARY
472011004,UPPER SECONDARY
472012001,
472012002,PRIMARY
472012003,LOWER SECONDARY
472012004,PRIMARY
472012005,
472013001,
472013002,PRIMARY
472013003,LOWER SECONDARY
472013004,PRIMARY
472013005,PRIMARY
472013006,
472014001,
472014002,LOWER SECONDARY
472015001,PRIMARY
472015002,PRIMARY
472015003,PRIMARY
472016001,PRIMARY
472016002,PRIMARY
472016003,LOWER SECONDARY
472016004,LOWER SECONDARY
472016005,UPPER SECONDARY
472016006,LOWER SECONDARY
472016007,PRIMARY
472017001,PRIMARY
472017002,PRIMARY
472017003,LOWER SECONDARY
472017004,PRIMARY
472018001,PRIMARY
472018002,PRIMARY
472018003,ECE
472018004,
472019001,PRIMARY
472019002,PRIMARY
472019003,LOWER SECONDARY
472019004,
472020001,LOWER SECONDARY
472020002,PRIMARY
472020003,PRIMARY
472020004,POST SECONDARY NON TERTIARY
473001001,PRIMARY
473001002,PRIMARY
473001003,ECE
473002001,
473002002,PRIMARY
473002003,PRIMARY
473002004,PRIMARY
473002005,PRIMARY
473002006,ECE
473003001,
473003002,
473003003,PRIMARY
473003004,LOWER SECONDARY
473003005,PRIMARY
473003006,PRIMARY
473003007,ECE
473004001,PRIMARY
473004002,
473004003,PRIMARY
473004004,PRIMARY
473004005,LOWER SECONDARY
473004006,LOWER SECONDARY
473004007,ECE
473005001,PRIMARY
473005002,
473005003,LOWER SECONDARY
473005004,LOWER SECONDARY
473005005,ECE
473006001,LOWER SECONDARY
473006002,PRIMARY
473006003,UPPER SECONDARY
473006004,LOWER SECONDARY
473006005,LOWER SECONDARY
473007001,PRIMARY
473007002,PRIMARY
473007003,PRIMARY
473007004,UPPER SECONDARY
473007005,UPPER SECONDARY
473007006,
473008001,LOWER SECONDARY
473008002,LOWER SECONDARY
473008003,
473008004,
473009001,PRIMARY
473009002,PRIMARY
473009003,UPPER SECONDARY
473009004,TERTIARY EDUCATION
473010001,LOWER SECONDARY
473010002,PRIMARY
473010003,LOWER SECONDARY
473010004,UPPER SECONDARY
473010005,ECE
473010006,
473010007,
473011001,PRIMARY
473011002,
473011003,UPPER SECONDARY
473011004,ECE
473011005,
473012001,PRIMARY
473012002,PRIMARY
473012003,PRIMARY
473012004,ECE
473013001,PRIMARY
473013002,PRIMARY
473013003,PRIMARY
473013004,
473013005,LOWER SECONDARY
473013006,
473014001,PRIMARY
473014002,LOWER SECONDARY
473014003,PRIMARY
473014004,
473014005,
473014006,LOWER SECONDARY
473015001,PRIMARY
473015002,PRIMARY
473016001,LOWER SECONDARY
473016002,PRIMARY
473016003,LOWER SECONDARY
473016004,LOWER SECONDARY
473016005,
473017001,LOWER SECONDARY
473017002,PRIMARY
473017003,
473018001,PRIMARY
473018002,UPPER SECONDARY
473018003,LOWER SECONDARY
473019001,PRIMARY
473019002,PRIMARY
473019003,PRIMARY
473019004,PRIMARY
473019005,PRIMARY
473020001,PRIMARY
473020002,LOWER SECONDARY
474001001,PRIMARY
474001002,PRIMARY
474001003,ECE
474002001,PRIMARY
474002002,
474003001,PRIMARY
474003002,PRIMARY
474003003,PRIMARY
474003004,
474003005,
474004001,
474004002,PRIMARY
474004003,
474004004,LOWER SECONDARY
474005001,PRIMARY
474005002,
474006001,LOWER SECONDARY
474006002,PRIMARY
474006003,LOWER SECONDARY
474007001,PRIMARY
474007002,LOWER SECONDARY
474007003,LOWER SECONDARY
474007004,LOWER SECONDARY
474007005,PRIMARY
474007006,
474008001,LOWER SECONDARY
474008002,PRIMARY
474008003,UPPER SECONDARY
474008004,UPPER SECONDARY
474009001,PRIMARY
474009002,
474010001,TERTIARY EDUCATION
474011001,PRIMARY
474011002,PRIMARY
474012001,LOWER SECONDARY
474012002,PRIMARY
474012003,LOWER SECONDARY
474013001,POST SECONDARY NON TERTIARY
474013002,PRIMARY
474013003,TERTIARY EDUCATION
474014001,PRIMARY
474014002,
474014003,UPPER SECONDARY
474014004,PRIMARY
474014005,UPPER SECONDARY
474014006,PRIMARY
474015001,PRIMARY
474015002,PRIMARY
474015003,TERTIARY EDUCATION
474015004,LOWER SECONDARY
474015005,LOWER SECONDARY
474015006,PRIMARY
474015007,
474016001,PRIMARY
474016002,PRIMARY
474017001,PRIMARY
474017002,PRIMARY
474017003,ECE
474018001,
474018002,PRIMARY
474019001,PRIMARY
474019002,PRIMARY
474019003,LOWER SECONDARY
474019004,LOWER SECONDARY
474019005,LOWER SECONDARY
474020001,LOWER SECONDARY
474020002,PRIMARY
474020003,
475001001,PRIMARY
475001002,PRIMARY
475001003,LOWER SECONDARY
475001004,PRIMARY
475001005,PRIMARY
475001006,
475002001,PRIMARY
475002002,
475002003,PRIMARY
475002004,PRIMARY
475002005,LOWER SECONDARY
475002006,PRIMARY
475003001,PRIMARY
475003002,PRIMARY
475003003,LOWER SECONDARY
475004001,
475004002,
475005001,PRIMARY
475005002,
475005003,PRIMARY
475005004,LOWER SECONDARY
475005005,LOWER SECONDARY
475006001,TERTIARY EDUCATION
475006002,PRIMARY
475006003,TERTIARY EDUCATION
475006004,LOWER SECONDARY
475007001,LOWER SECONDARY
475007002,LOWER SECONDARY
475007003,TERTIARY EDUCATION
475009001,PRIMARY
475009002,
475009003,PRIMARY
475010001,PRIMARY
475010002,UPPER SECONDARY
475011001,PRIMARY
475011002,PRIMARY
475011003,TERTIARY EDUCATION
475011004,ECE
475011005,UPPER SECONDARY
475012001,PRIMARY
475012002,
475012003,UPPER SECONDARY
475014001,LOWER SECONDARY
475014002,PRIMARY
475014003,PRIMARY
475016001,
475016002,PRIMARY
475016003,PRIMARY
475016004,PRIMARY
475017001,POST SECONDARY NON TERTIARY
475017002,PRIMARY
475018001,LOWER SECONDARY
475018002,PRIMARY
475018003,LOWER SECONDARY
475018004,ECE
475019001,POST SECONDARY NON TERTIARY
475019002,LOWER SECONDARY
475019003,POST SECONDARY NON TERTIARY
475019004,POST SECONDARY NON TERTIARY
475019005,TERTIARY EDUCATION
475019006,
475020001,
475020002,
475020003,PRIMARY
475020004,PRIMARY
475020005,LOWER SECONDARY
476001001,LOWER SECONDARY
476001002,
476001003,UPPER SECONDARY
476001004,LOWER SECONDARY
476002001,LOWER SECONDARY
476002002,PRIMARY
476002003,PRIMARY
476002004,PRIMARY
476002005,PRIMARY
476002006,
476003001,TERTIARY EDUCATION
476003002,PRIMARY
476003003,PRIMARY
476003004,
476004001,LOWER SECONDARY
476004002,PRIMARY
476004003,ECE
476004004,
476005001,LOWER SECONDARY
476005002,PRIMARY
476005003,LOWER SECONDARY
476005004,ECE
476006001,PRIMARY
476006002,
476006003,LOWER SECONDARY
476007001,LOWER SECONDARY
476007002,PRIMARY
476007003,PRIMARY
